operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,0,default_vehtype,route,False,120,342.274902639,4994;-1;-1,6011;-1;-1,2558.798,0.7842169744343243,0.7839610946343243,0.0,,0,,0,,,4994;4989;10157;933;7975;5474;7685;2461;3788;7974;7775;7973;657;6525;9840;5545;5069;680;597;5032;6011,4994:120;4989:121.278744631;10157:154.026820861;933:176.370459011;7975:183.78702128700002;5474:192.666460008;7685:202.194929816;2461:208.04771384300003;3788:214.09143636100004;7974:215.97499264200005;7775:217.98197188300006;7973:229.12828988300006;657:235.61948753900006;6525:261.35264340900005;9840:268.17775973000005;5545:277.83215307300003;5069:301.017885893;680:311.095954973;597:317.486714189;5032:327.567243899;6011:342.274902639
0,0,default_vehtype,boarding,True,342.274902639,372.274902639,6011;-1;-1,6011;-1;-1,0.0,0.7839610946343243,0.7839610946343243,0,,0,3,1,3,,,
0,0,default_vehtype,route,False,372.274902639,614.4563958030002,6011;-1;-1,4994;-1;-1,3232.8819999999996,0.7839610946343243,0.7836378064343242,0.0,,0,3,1,,,6011;10235;597;598;599;370;600;683;5071;6585;6527;6106;10258;965;964;963;962;3787;3788;2461;7685;5474;7975;933;10157;4989;4994,6011:372.274902639;10235:384.130217599;597:395.002734599;598:400.978470231;599:404.46122025700004;370:415.55674382700005;600:425.3248054900001;683:430.9045634530001;5071:436.9543017310001;6585:453.3278365410001;6527:460.23454511300014;6106:466.1676271640001;10258:473.9512147620001;965:478.52851275300014;964:482.39104380700013;963:486.48266345400015;962:491.2410874930001;3787:514.2620380030002;3788:520.3649594420002;2461:526.4086819600002;7685:532.2614659870002;5474:541.7899357950001;7975:550.6693745160002;933:558.0859367920002;10157:580.4295749420002;4989:613.1776511720002;4994:614.4563958030002
0,0,default_vehtype,boarding,True,614.4563958030002,644.4563958030002,4994;-1;-1,4994;-1;-1,0.0,0.7836378064343242,0.7836378064343242,0.0,,0,3,1,,3,,
0,0,default_vehtype,route,False,780.0,1469.992469614,4994;-1;-1,5681;-1;-1,9288.357000000002,0.7836378064343242,0.7827089707343241,0.0,,0,,0,,,4994;4989;10157;933;7975;5474;7685;2461;3788;7974;7775;7973;657;658;659;962;963;964;965;10258;6106;6527;6585;5071;683;600;5034;1791;7339;1483;4783;8406;1624;4553;1263;981;1556;7340;2059;1731;6300;7341;7245;11707;4550;5006;7342;5147;4690;4438;7343;7344;795;595;583;2654;7345;7037;7346;6219;45;254;56;259;6276;11173;11459;645;11171;646;647;642;5679;10708;5680;5681,4994:780;4989:781.278744631;10157:814.026820861;933:836.370459011;7975:843.787021287;5474:852.6664600080001;7685:862.194929816;2461:868.047713843;3788:874.091436361;7974:875.974992642;7775:877.9819718829999;7973:889.1282898829999;657:895.6194875389999;658:900.0021062809999;659:904.0674090309999;962:909.5848123949999;963:914.3432364339999;964:918.4348560809999;965:922.2973871349999;10258:926.8746851259999;6106:934.8675381149999;6527:940.8006201659999;6585:947.7073287379999;5071:964.0808635479999;683:970.1306018259999;600:975.7103597889999;5034:982.6316004579999;1791:989.6145166559999;7339:1000.2757550259998;1483:1007.3320107779998;4783:1009.8061422079998;8406:1017.6662569949998;1624:1036.9549591849998;4553:1046.0792625389997;1263:1056.3179596189998;981:1063.4312572469998;1556:1076.1519949269998;7340:1086.0014650929998;2059:1087.1445395379997;1731:1095.7435623159997;6300:1103.7514746789998;7341:1110.5442512919997;7245:1120.9912231219996;11707:1130.5996634019996;4550:1132.1017661219996;5006:1151.8957762419996;7342:1160.2799732459996;5147:1168.5669434119995;4690:1176.9625647689995;4438:1186.9193279859994;7343:1195.3726303429994;7344:1196.3895575589995;795:1203.5342699389996;595:1220.5512035489996;583:1221.2631401789997;2654:1238.1748135089997;7345:1268.7354021689996;7037:1279.6410879589996;7346:1291.8482978489997;6219:1307.8141199489996;45:1323.6767944289995;254:1324.2524948389996;56:1339.8177810689997;259:1340.4768073549997;6276:1351.6146995649997;11173:1359.9017407449996;11459:1360.6688410679997;645:1361.0514837929998;11171:1362.6379358939998;646:1363.6006204199998;647:1368.7387786699999;642:1370.193682034;5679:1401.2483974939998;10708:1414.385141414;5680:1458.6006478539998;5681:1469.992469614
0,0,default_vehtype,boarding,True,1469.992469614,1499.992469614,5681;-1;-1,5681;-1;-1,0.0,0.7827089707343241,0.7827089707343241,0.0,,0,23,1,23,,,
0,1,default_vehtype,route,False,1140,1732.4133786319996,4994;-1;-1,11447;-1;-1,7813.843999999999,0.5644631488274267,0.5636817644274266,0.0,,0,,0,,,4994;4631;9499;769;6080;5381;6079;5496;4608;6078;6758;6131;3138;7848;4849;7518;5832;1526;11351;9021;5179;5178;5177;5176;4899;5175;3809;5174;5173;3151;5172;5171;10218;10227;10230;10226;3009;4601;11453;5170;5169;9999;9506;5168;11032;5167;225;156;271;227;5166;4267;5165;9388;5164;7434;4347;5281;1812;1638;1639;1640;1641;4723;11447,4994:1140;4631:1155.49749463;9499:1196.9480359699999;769:1203.913184503;6080:1227.371599853;5381:1242.970092153;6079:1278.320955613;5496:1284.9978749040001;4608:1318.3700563640002;6078:1333.9849901540001;6758:1336.571112201;6131:1340.657100032;3138:1345.767045451;7848:1347.620179399;4849:1354.114396919;7518:1357.554525319;5832:1360.919940047;1526:1368.779247939;11351:1376.893958032;9021:1377.323561647;5179:1383.317096901;5178:1388.941761361;5177:1392.40386766;5176:1393.302836432;4899:1397.701380186;5175:1400.796628933;3809:1403.069579899;5174:1407.466949262;5173:1409.141743464;3151:1415.128232369;5172:1420.44157122;5171:1429.388757154;10218:1438.4504742259999;10227:1441.904527555;10230:1442.1337016779999;10226:1442.7690475079999;3009:1473.972798848;4601:1484.5918461079998;11453:1493.2766269879999;5170:1494.129086127;5169:1514.7581126169998;9999:1515.6648795979997;9506:1527.0794062579998;5168:1534.3976054749999;11032:1545.0541835549998;5167:1551.5724916359998;225:1558.2499328789997;156:1563.7059447699996;271:1573.5459168329996;227:1576.4680391389995;5166:1578.6204068119996;4267:1586.1056927419995;5165:1599.4991002419995;9388:1611.1738571619994;5164:1632.4384842419995;7434:1639.4290699359995;4347:1649.9996324959995;5281:1671.9639501659994;1812:1681.5377019559994;1638:1691.1014993789995;1639:1699.6368653419995;1640:1710.0758640919996;1641:1719.9813535339997;4723:1727.2615745429996;11447:1732.4133786319996
0,1,default_vehtype,boarding,True,1732.4133786319996,1762.4133786319996,11447;-1;-1,11447;-1;-1,0.0,0.5636817644274266,0.5636817644274266,0,,0,37,1,37,,,
0,2,default_vehtype,route,False,1560.0,1880.6469941839996,4994;-1;-1,4251;-1;-1,3868.3110000000006,0.6222127960008014,0.6218259649008014,0.0,,0,,0,,,4994;4989;10157;933;934;935;936;4745;9687;5559;6581;5885;4710;2033;6580;2786;8460;9502;1506;11388;9452;8464;5444;6737;9451;1843;8456;1844;4252;4251,4994:1560;4989:1561.278744631;10157:1594.026820861;933:1616.370459011;934:1631.4768812510001;935:1652.9764754110001;936:1673.0055236310002;4745:1677.3890399670001;9687:1688.402675687;5559:1700.172715437;6581:1702.65055734;5885:1707.092615719;4710:1709.080692849;2033:1712.3255553519998;6580:1719.4394477209999;2786:1724.728186487;8460:1732.7669898749998;9502:1734.4927862239997;1506:1738.1167472909997;11388:1738.6524313959997;9452:1740.7815597859997;8464:1747.0066428009998;5444:1751.8374309979997;6737:1762.5364487379998;9451:1765.7252014219998;1843:1771.0323327749998;8456:1774.3987245179997;1844:1777.2210144039996;4252:1818.2985466139996;4251:1880.6469941839996
0,2,default_vehtype,boarding,True,1880.6469941839996,1910.6469941839996,4251;-1;-1,4251;-1;-1,0.0,0.6218259649008014,0.6218259649008014,0.0,,0,53,1,53,,,
